mbid	band	fame_lb_raw
e0621092-6a64-449c-8589-ed16b238fa3f	0	414
e073f6af-d696-4340-b847-e81fabc4d55b	4	34302
e08c5358-7cf6-40ce-9d1f-e0a79e320f2c	2	3002
e0eca4fb-9977-43e6-a61a-405f905a34aa	3	3992
e135d690-9c53-4333-8f11-98aec8c9f434	4	34085
e1445709-024c-4f3c-a683-1cdaa2e2e901	1	1017
e1579dd3-bc01-413d-9c5c-ad481a5a1df8	1	636
e1a01561-204f-49aa-8e9d-12d5d39564e1	4	14550
e1a0764f-9065-443c-8b5c-b8b4ea74af32	1	910
e1d521ea-5b97-4981-987c-ba988b2a87d7	4	23393
e1e87a14-50ea-4108-b132-665d0a11ff7d	1	602
e1f115f2-9784-428f-a403-df0103a92de4	3	5295
e1f3d4a1-e009-4911-a7a9-6e50a02a73d9	4	9789
e220955e-2810-4bbb-811b-6d30f62b6392	4	26864
e22b48f4-f454-4599-98a9-5316c434f5f7	0	3
e22c103d-1ae8-438d-987b-c564a87392d4	0	513
e22da122-aeff-4169-b490-a8401def5c68	4	22692
e23d0749-2665-44d8-8712-308b12ce88e5	0	14
e24255dd-f024-4abd-8ca5-9e14a8a85580	2	2929
e24c4566-fb70-45a1-bac0-22bbd4ccc9f2	1	1442
e27e18ed-7caf-40b2-8d3a-b4a0f59c5b3b	2	2696
e2a02b0b-ce39-46d8-82fb-2a0fdeff929e	4	16997
e2a5eaeb-7de7-4ffe-a519-e18e427a5060	4	33552
e2abe236-e442-4176-8508-ebecace38bbd	2	2923
e2ad5171-6209-4052-b0c2-346f69d51571	2	2880
e2bf1320-0393-4eda-b499-fb583cbd7410	1	649
e2c00c56-8365-4160-9f40-a64682917633	4	202878
e2c21f14-e48c-4cab-9c22-a6d731ef3c7b	2	2554
e2c5a524-7773-4315-a031-a40525126460	3	7276
e2e93ea8-2273-4a31-b421-db16f08dc4cb	3	8061
e2f89ee1-473b-4603-a5d6-d24c90cfb4e3	1	604
e337c543-b131-4042-b096-46f7375befea	3	8823
e3979cad-4296-4ad0-b6e8-f285a0b391bf	2	1869
e3b43b6a-14b0-4b2a-abd4-a41307cf10a0	1	1280
e3b5a989-5993-43d3-83d9-6d1b7cc4a23a	0	296
e3b6507c-bbd4-43ae-82b6-9ac4d38768ef	4	36180
e3d50ece-9931-4ecf-88f1-8fa5295b6829	1	1331
e3e715b3-2e88-4902-869c-131f4e9a5c01	1	1418
e3e7a076-ee69-4f19-84db-d092f7e38e40	3	4975
e3fce957-14b8-40d3-9d4c-efc10a3813ef	2	2577
e412b3fb-3b29-4258-9d1d-f1619eebed3a	1	1087
e439afc5-619f-4a7b-b6c6-44c7a3ace149	0	491
e45ab497-e63c-4bf3-8815-1cff2427d818	0	63
e46cd9a1-56de-4748-b7fc-94c30564f858	4	35023
e48103ce-1759-487f-ab73-2a76b086ba3a	0	431
e4937fbd-84de-481d-8fe8-90d87335cd68	0	346
e4951664-69c1-4432-a898-5558f47aa695	0	409
e49f69da-17d5-4c5c-bac0-dadcb0e588f5	4	93489
e4a1117b-a155-4753-a3e9-807149122af6	2	3162
e4a4e2d7-bb43-4da1-b40d-53b9ba0aa714	2	2615
e4e2c6bd-7208-4efd-8240-de0713d4857d	0	439
e4e56cfb-9450-4fb6-b0c4-a912aae104d6	2	1553
e4ff8b11-dbe9-446d-8e9e-40813a8c4985	4	12990
e516d6c3-ee77-4187-bc7d-200a86e2c79e	1	1025
e5308e8e-7c06-4947-a581-bdb291374e25	0	293
e53d1608-f40c-4260-aff8-25a99ef14b1a	2	2994
e547ca1c-f9fb-46fb-aee7-9a300622b513	4	11752
e54cb250-3502-4c32-9482-70488bd9a8cb	3	3767
e57f0cac-4f56-473c-8d7e-d93f753fd586	4	111789
e58f9e5a-b128-4c6c-ac6c-c8ce956de159	1	1174
e595ed1c-9251-4362-a816-534f141d16ce	4	30664
e5a3c27d-7ff7-4c70-bad1-51e4306d0480	1	1069
e5ab3d2b-8d4d-42a2-8174-7ab01b37ad09	1	1381
e5c8b8c2-8b59-46ea-b4b3-625cd2ddbba5	0	459
e60957f9-56fd-49f1-823f-e8d15f2b0eec	3	7039
e61afe5f-cc42-4a17-b88e-41683225c360	3	8832
e643d8c1-7558-43bf-8254-e7952a695c18	1	929
e65635d6-9b54-46d9-9579-087238b818ab	2	1836
e6769362-0ddf-4bef-9eb3-3a032aaedb98	0	350
e6d52898-977c-4adf-a19a-1b7609ed31d6	4	16648
e6dbe57d-74cf-4f6e-9e16-ed6cce18baef	3	6872
e6e2a4a6-9636-4576-9277-520d2450edb7	3	3680
e6f8912b-7df9-4aae-b551-2cd03dc29588	4	70302
e713d234-4271-493b-bce2-79a3be25d565	3	7325
e7237307-59d9-4c9c-8703-82f31b6f2111	3	5576
e76148d7-634b-4bca-9f0d-b64f6c247ea4	0	165
e76601e1-6a92-4e24-a1f8-f8527239fce0	2	2547
e766f7aa-ca9f-4f84-aaf6-886a2b97db23	3	6088
e7969596-ab01-4a66-b969-32cb0798eacf	3	5625
e7b3e015-81fa-4180-aa7b-7bfcf821209d	2	2168
e7b4c928-8c45-4ecf-9f08-da64fe5c2ddd	3	6526
e7c2ccc9-eece-4828-b79f-93354c9fa12d	3	5136
e7dd0c1f-7c1c-40ef-83b0-845afe22826e	1	573
e7df158d-1895-400d-919e-dc0a93e13c16	4	12723
e7e88ab3-5818-49c3-a8d6-61018237ddbd	4	22170
e7f653ba-8cb5-41d9-aaac-f917996fd67d	3	9680
e7fa2614-2da5-496f-b575-07ece506a5d2	4	36954
e829e3b1-4721-4ce1-b0dd-a62dd0d5c3f3	0	26
e8483703-39f5-4b31-b4a4-6e967fbc5281	3	8767
e874ea20-c90c-47a1-9627-af841db77151	0	114
e8837fa7-461a-4ffe-9e07-73f582763b59	3	4741
e889bda6-f8f9-40f1-8f6c-d2789e18dbca	2	1682
e8902b8a-76e9-42a8-8ccd-4799d3451d32	4	10672
e8993e9d-9313-4447-ad23-791459a3790d	4	103087
e8ab389b-b6d2-4718-b480-c67524cdb340	0	26
e8ad0e3b-5520-4978-a6a7-c0ebd8bd0072	2	2789
e8b137a3-67b2-4880-8cfd-761135688837	1	683
e8e26255-dd90-4745-b9e0-64c1b937684e	3	4282
e8ea2f8b-c0e4-4e5e-943f-91dd40916ee7	1	538
e8f269a5-a626-446d-b04b-5ac08c909112	0	358
e8fea2be-6502-4d77-b8c7-c9ce83e118b1	2	2282
e90a52dd-030b-4c13-bef6-d214df7ba102	3	3883
e91466e9-e518-4b02-9198-a6c338694c9d	4	27296
e92547b5-a134-4149-af9a-c944af9e476f	4	17216
e942594a-91cc-427a-8beb-6815c28e9254	4	84549
e9556da3-ac0e-4d92-a4f1-0772a1ef95de	3	4621
e96bdc05-e9c7-4020-abb3-6378592f2be8	2	3218
e996ef7e-1695-4758-8b64-749aea1df498	2	2010
e9c594fb-39f4-4a44-b2d2-69c427be6182	2	1957
e9d23114-8264-48e1-9c44-55677c873092	1	770
e9d7f684-d144-46c4-b411-19effff4defb	4	26299
e9e9109e-5914-48c8-a7e6-a95dd94bd345	4	67654
e9eb91dc-ef19-4c28-98a0-3c1690cc4e1f	2	1947
e9ec4424-2d6f-4332-b969-6c07caedf371	4	18816
ea3311b3-a0f3-43ab-88ac-43a4e32692d5	4	13844
ea56e936-d6ff-491a-aab2-8ef3fc6acb16	0	71
ea78d0cf-1c99-443f-a4dc-4db90f3e1c47	4	43663
ea8144e2-fc4f-4299-813c-7dd5a0c0b169	3	3838
eaaef7bd-8429-4140-be76-2de0c62b0b17	0	11
eb24c8ab-fe70-4d75-9a17-f22ee39c8d12	0	190
eb7fb527-e324-441c-a0e9-63b5f899d990	1	1263
eb820d3d-a3e0-4144-838d-8143021dc3dc	1	1064
eb8c250b-d71b-453f-b9c8-2c5fd0e2b040	0	118
eb8ff09f-0b63-4c5e-96dc-b6dadeb794ac	4	82676
eb952fd7-077f-4958-97bc-957b4a22b0d8	3	6166
ebbca156-0aad-47a3-8492-1d270cc5fd48	2	2147
ebcd76ff-56be-4b5b-a3ac-95e2cb26f6b7	0	152
ebd504b0-7644-4887-9e4e-7d625f52fd07	1	740
ebfcb478-b3ca-4848-9cec-a9410954d46a	0	415
ec046e44-a52d-41bc-b83a-9ec4ade74e06	2	2441
ec08184a-1794-4cfe-a1f2-fbf0e14f81eb	1	837
ec121839-bde8-4812-8dca-7c4148b81749	0	462
ec2bcb77-b9a1-49e2-bfe7-419586bbef48	4	13885
ec77c73b-9377-41d5-8898-0bc236c66ff2	1	748
ecaca279-1561-485f-b04b-eb0601e3abb0	1	1060
ecb3cf1e-ab3f-46f2-ad52-fb830226972f	2	2944
ecc07179-a2eb-4b20-a6bb-01659ff74e00	1	875
ecd39034-b9d7-4f44-ba54-8dce782a2bf0	0	195
ecf5ab37-019f-4cc1-9fdc-218de6a41b65	4	22130
ed039a68-b775-4a8b-942a-3c73eac97ab3	2	3209
ed0e3e7d-cc87-4f09-a5a7-f8d47cfac9cb	3	7091
ed0e466e-c62b-4811-b142-e378885b3db0	3	5315
ed123caf-6520-4479-af0a-b4d2443ef26a	2	1706
ed13185d-a540-4ab4-ab04-0033c1e0d1b0	2	2200
ed154d78-e43d-4dd0-b9e2-4b747cf6274d	1	644
ed17a79b-ecf1-4e99-8918-88df773b7ae6	0	392
ed55cd1d-3505-4b1f-a0ae-f5b81dbc8cef	1	1068
ed799433-265b-47c7-90fd-35765740dfce	2	1694
edb2617f-5f44-4d60-9e0c-eaf41fb89dd4	3	4419
edb34b71-04da-4e75-9c48-b540df54aaab	3	5633
edbe5d7f-9511-4dfe-847a-8fe19080caaf	4	19324
edc087c7-186c-411d-8285-0c3bb55aae5c	0	464
edc4f886-8d54-4908-b013-260bfcb50481	3	4671
edcbd883-7b5d-45ac-b5d7-fa63cae79a0a	1	678
ee10947f-5da1-47d3-a86e-9994b2703227	3	6365
ee224a2e-d846-46b1-bc43-b9e0c3fe3039	0	282
ee30663b-8922-48de-b6bc-3bbdfa65dd8b	2	1975
ee5051cb-e2dd-4d23-b421-03ea3b692b12	3	9340
ee5e0a0b-236c-46d1-915e-4abf5302cc24	0	8
ee5f2da0-e6f6-45fe-b188-42cff68f8d06	1	612
ee63ef60-6cd3-4950-900a-c7cbcf4de517	4	9846
ee7184b0-ad4e-4d7f-8077-36b8c8cfbbdb	2	2638
ee71e136-eb39-4afb-babc-5e548235f06d	2	1528
ee9708d7-d366-49c7-8cd5-e58b76c11938	2	3308
eeba16fb-beaa-4eef-a039-b54b7c7f9c92	1	673
eeef9144-7983-4332-9ef6-6d6dcaff29f5	2	2837
eef25f3e-d55f-4190-9b31-9833b1ce6dd5	1	1194
ef583dd0-8c42-48e1-8d4e-52d5f07a4722	0	379
ef5a79e3-43ec-433a-99ed-6dc42881aad8	3	6063
ef5f45c9-a6a4-467f-97c4-c185ecde71bf	1	1452
ef800fc9-5b9e-4ab9-abd9-de8f898773aa	0	126
ef9df4c9-0e76-451b-b174-2244bcc31f0c	4	22898
ef9e7489-8a25-4044-97f2-d72bf5250cc0	2	2955
efd52c4c-7222-4ac8-8567-b917abf21ee7	0	95
f006d7dc-643a-4c9b-abde-a04fb4ae1c90	3	4125
f032ac46-5587-4f1a-a9ff-137ce27f6b88	1	606
f038ebe3-47c8-46c4-8d93-2dd74aa6603f	1	549
f0406caf-4321-48b0-85e2-de8f8e0545b7	2	1751
f04b97d7-b1dc-42d6-9370-14946e4d6f88	4	10996
f04efa44-d9f9-4b61-9396-7d0cea2ddc27	0	509
f0676546-4ea7-42bf-9f8e-ff5f0bfdae85	0	238
f086b523-e6eb-4159-8705-e408cae53170	4	12263
f0924425-e054-4e98-97e8-0f4be5ea89c3	2	2800
f0d96476-1ce8-4efa-940f-5b47efde3082	2	1845
f0ddc47e-aa96-4af9-ad46-6031a45f77bc	1	725
f1022919-81ce-4e56-a5e6-d5e7b6434ad5	1	898
f1348139-efb5-43c7-9204-199827efad3c	3	6592
f1560407-8826-4ec9-b78f-e0c3fa3ea4f5	4	77925
f1642d37-bbe2-4aff-a75e-86845ff49fa4	0	208
f16a3481-c67d-49c9-b3d6-3111ab39ad05	0	370
f183daaf-49de-41f7-818d-6712b21622bb	0	427
f1aa9745-4cca-40a3-b334-4a49643d7ffc	1	1429
f1cd396f-40f5-4795-9e91-e0ec83504b89	0	49
f1e70681-4cb7-49b8-a263-c103f8f7e496	0	367
f1ed2c04-6a9a-4bfd-9e4b-6321573dff03	4	21585
f1f81989-dfa9-4bd3-805e-dcf3900c43e3	4	15510
f22287f0-4949-4cd8-917b-f52c762b60b7	0	236
f25d7a2f-02c9-46ab-a371-1d63897f6da0	1	616
f2777b32-2d3f-4abb-94e1-a1863d6b870c	1	1153
f27b6c01-dc28-47c1-93eb-eb11a959982a	0	174
f27d4f25-fa83-430c-8328-94cebf88df82	2	2032
f287ef20-459c-4d09-837a-9def10d43238	3	5361
f29ef44f-c44f-42ff-afc0-8d67f34e667c	3	8496
f2a72069-a15e-4046-9fa4-091a547d6af5	1	531
f2c9b5bd-a753-43a0-bb4a-7843a0494a64	2	2603
f2e33434-ec54-4983-a05b-5b15cb3a3a49	2	3260
f2e9d3c1-e0e0-4d2c-84aa-fb30e481acf3	1	970
f32eea2d-444e-4e71-b747-0df4bd785252	1	606
f3430779-bbec-437b-944d-1fbf45d2e786	4	49088
f3569bd0-2acb-41de-9fec-409c067f1abc	3	5699
f3635800-a86f-45bf-bec5-639e4542450a	0	212
f37a1f1e-08c3-4468-ac9b-d57e2149ab9b	0	126
f381b73e-4246-40a4-bd92-344331b2721c	0	171
f3830a42-5c4c-4974-8ae0-bb19002629b0	2	2020
f39352a3-7305-460b-9d9c-37111798658d	2	2118
f3b6b0fb-3718-427c-a955-472e3e58acb2	2	1480
f3c1dcbd-b742-40f8-a6d6-877d66a41a91	0	56
f3e28e17-a2e1-4d73-9d9e-323bbc4baa33	2	2960
f43dc09d-cec5-4b90-af09-77415c5ac93d	2	2160
f44e27a9-7903-4427-875b-de2ea7a37b47	2	1485
f4640b20-b76b-40d3-9ffc-a38b6718b273	4	69796
f466e25b-757e-4d43-bed9-89ae8dbe6ee4	4	10020
f4845638-2ace-4764-8588-0d34b953bbdb	1	1227
f4bd4c06-f98f-4f8d-8539-61e8c1721af1	2	2275
f4d62094-22d4-4c6a-a387-275a007d00a8	2	1896
f4d7810e-9578-41e0-ab32-6153555d84c0	2	1468
f503aeb7-6c16-4a99-abc4-747639ce0fe5	1	1248
f50a96b5-a890-4442-ae30-6ce307dd7e20	4	12633
f50cee24-a799-45da-b65f-fb0874cd521d	2	2841
f50dc1fa-b9e7-4e1b-b5ba-754945bf215b	0	224
f52f5cd4-7c1e-492f-899a-94fe4cac61f5	3	4658
f54b19e5-4925-460f-ba92-3825351899bc	1	794
f55e711b-482e-4516-88d6-e9d6ffcd48f1	2	1918
f5693d38-edee-46e8-b353-7ebbac4bf26e	1	807
f587dda0-e306-42e4-af07-11e0509a3d1b	3	6884
f5d03243-e9dc-4ea8-baf6-ee98a5fccac6	1	949
f5d53c01-158a-4576-b5c4-23a2a9af7a2c	2	2566
f5ef99ce-05d8-4c5e-a3fb-6eca8a939c15	0	438
f5f22a9c-a00c-49f9-8123-329b632da79c	4	70791
f607e1fd-4ae2-41c1-912d-4ad6e9eec279	3	8494
f6124632-a1fb-43f5-ac35-4f372a93df05	3	6268
f612a52c-5ee2-4eaf-b638-aa51eec4250a	1	621
f61c3541-a726-4908-bc9a-e0aebc3fe874	0	111
f62a6ac4-664b-4035-9ab1-0b3ab8e1773e	2	2355
f6323515-c38a-48cd-b9de-2fc37bc16ab7	2	2412
f637dec2-11eb-415e-bd83-0d30c11bb419	2	1605
f6586e5c-37b8-4d77-b25f-26622254a974	2	2537
f6707e26-2a9a-49af-8607-9f8c7f7c2dc9	2	1571
f6746081-942c-4392-91e5-35a43d86b02d	2	1603
f6785e67-fda7-4dfd-b21b-4657094a1d0c	3	8794
f6a0dce6-c40f-4623-8e76-9a6739f764a6	3	5906
f6acd23a-56fd-439e-a69a-99af379d4411	4	51874
f6c6fe6e-b4f0-4193-aa67-05f9aee0a40b	2	1779
f6c71a34-4258-415a-9367-9da5eb7714f4	3	4252
f6d14967-5998-4910-b114-8ddb31fc773f	1	813
f6e7807d-5b98-40e0-9370-c5412bee0bac	0	434
f6ef0b53-54e9-4fdd-9bad-eb94e7ddc69b	2	2784
f6f33c55-8156-482b-a071-fc58824e9551	2	1580
f6f69dba-4c49-4f1b-a6bc-678c1154f32d	4	27312
f703c9f5-764a-49c4-ab9d-c551f444c11a	3	5292
f70c74b7-a9d7-4da9-8079-14c50e374f67	3	8673
f7921c66-9683-4279-8b70-685df76af83e	3	5357
f79a8147-acf0-497e-a54e-490d60db65e4	0	341
f7bdae3d-5a95-4e29-812d-2a5ae3afa880	0	404
f7cb79b4-2e37-4453-8e8c-d3a680ce19d0	1	1444
f7e2c133-b07f-4aff-8b52-274c05f8ac00	0	405
f7ebe5e2-c9fb-4959-a9b3-b09921168d50	0	258
f7f0af39-9673-4710-9a0c-51633114a4a8	2	1687
f7f4c28d-2a57-4c44-a74d-112105bbeaeb	4	35516
f80240ef-ab2e-4cc6-97e1-ebd3b40ef8ca	3	5571
f81ace47-638d-4729-a155-1be48dc2fa48	3	4269
f81d592c-993f-4693-b53a-57db5a6257b9	4	33749
f81dce77-a8be-480f-8308-0a1d69809aac	0	399
f8230fbb-49d5-4b89-b45c-6b44ec27f7d4	2	2884
f8252d39-2e99-48f2-b8d9-60f3e668d524	3	8907
f8887032-74fc-4ce0-87df-963ab10b2629	1	1004
f88ef092-73cf-4397-9678-c2e1e6d09889	0	286
f8dd54dd-afb3-411e-97eb-5d3f39b8436b	0	35
f8e55506-419e-453f-9d9c-127be65fa32d	0	116
f8f9c39f-03fc-4209-8182-d79afce0700c	2	2421
f8fb9acf-9e00-4c37-acce-1fd06abd8c0a	2	1871
f903edb1-fad7-4bb8-8ae8-9ccdd0553cee	2	3059
f92469be-f755-433a-be19-8bd0c9040e5a	3	3648
f92671a4-1635-45b2-bc04-20d029a4cd49	4	27502
f969f986-97df-4fa0-8cef-ffccd098ff50	4	88800
f970327b-faa2-465b-8161-83b22d1038c9	1	799
f9c33899-0819-4181-b027-fb371d568d56	0	16
f9d6fe4b-bd8a-45fe-b10d-d3939e74c016	0	377
f9d9c7d6-8e51-4fd0-810d-23d6384b5675	0	35
f9dcefc1-1b1c-47d3-b230-16d432de79ab	3	4814
f9e52b78-5499-4897-b979-7f430ec5b5cd	3	7402
f9ea4b4c-7721-40e7-8bb9-25690d1334a6	0	422
fa25c9c7-8b4f-4008-b1bf-f16694a5b81f	2	1679
fa48d84a-1b9d-4082-81c6-6eae5ca76920	1	1155
fa737b46-90a1-4e68-93a0-6425bbaa353e	4	11650
fa809756-269f-429c-b08c-10526f15d116	0	415
fa93c17e-ddb8-4747-8164-7b05d42edaaf	3	4784
faa6a58e-33db-43c3-a430-396ad3ed2ce5	0	144
faabeed5-3dd0-4be5-aec5-e6486e68db2f	2	1629
fad955ab-a845-4e53-aeab-8ef56429dd89	1	600
faeb2565-6ef4-4b4c-a4ab-f5505fed75f8	2	2164
faf6d8a1-eb46-476f-9472-c9e0064b6663	3	4539
fb0d8969-ba25-4e12-9b97-bf7dab5b13ca	4	11877
fb1233ce-287c-4ee7-a2bc-83482d924a9b	0	436
fb42bc41-953c-4040-88e7-0f6757339ea1	4	18335
fb4d6659-1a78-4cfe-a19f-1717002b133d	1	893
fb6856c8-472a-40b3-ac92-dcaad7b440f4	3	4432
fb6f10d0-8ee4-4f8f-8e0e-5e797fe9d699	4	27744
fb77a689-1515-4d82-80c8-042da82f5554	3	4400
fba004b3-8333-4de7-8b78-298cae96c4b6	2	2831
fbb78fdf-2ae5-4cb5-8f88-7021ac7f67eb	0	86
fbbf5e36-dca4-4e2b-9b30-4a9d944aa75c	2	2268
fbc8e7a0-9119-4c18-899e-94475abb5c8d	2	1988
fbca5223-6808-49cd-aebe-300600f51077	4	17247
fbd70431-2546-4045-abfb-26029c7ca76d	2	1673
fbeea569-5cca-4383-affa-a590c866cd69	1	671
fbeeac8c-5a26-4d7a-af73-15390fba3c6a	1	884
fc004e1b-4e20-49cb-8322-d131a3a961e7	3	6278
fc3ae4dd-dcc5-4f99-a865-6bc1a5c9b705	2	2627
fc5598c0-8070-4751-adce-9e43e6c66867	0	380
fcb9c754-2cc3-4306-90dc-89dce7de9a2c	0	386
fcc0f485-190e-4d85-81a4-5567cfa4a3bc	2	1511
fcc68ce4-1a64-46c3-bca1-67a5c5a41b61	0	267
fcc7e9c8-3474-4221-b83a-27890982e0fa	4	17319
fce13988-43b3-4ea2-ac02-d26e4cb5f364	0	197
fce73a93-bd0b-4449-b275-eade0625f2c4	1	721
fcefa5c2-a874-4722-b384-fb0ba560f66b	1	728
fd2431e6-8ea4-42df-bcb6-778eabf08b1a	0	171
fd4eb2d7-5669-4e9c-855c-c11ec95c6ee9	1	1231
fd56245a-a479-4a80-9cdc-780ea3f907df	1	569
fd673f97-a906-4eed-89a8-f58fe28ccc30	2	2057
fd93a816-575c-4b76-9a7b-6c2b1fabf78e	1	1419
fd959f28-1d83-4366-9784-39dff4b0990c	2	3440
fd99f6fc-c753-440c-ae39-ba5f6ae996b8	4	17254
fd9a03cb-5cf8-4b7b-9798-6c71b47aa6a3	2	1728
fdbdfede-f220-41b2-88cc-7facbf183a95	0	192
fdc19c20-72b0-4d61-9265-e9a3fd062aaa	2	2025
fdd67e7a-8cf1-4bca-93b4-b5ddf1fea41c	2	2884
fddef795-c4fe-419e-8822-5130cff27b29	0	31
fde1cff2-5a7b-4e8c-9666-110fa90500fb	3	5804
fe178ee8-618e-4811-aebd-1f710c0e91fe	0	502
fe58e2fd-10ef-4034-90bc-fbc28e378570	1	712
fe5ff6dd-ec34-45a2-936b-80c4c6f723cf	3	5462
fe6cebeb-8dbc-49aa-a63b-79505b536caf	4	12475
fe724854-1fbb-493e-9c08-c68026070c6b	3	4266
fe93a178-183a-42c9-b3c7-53102b8c724d	2	3051
fe98c743-b67b-43b8-a434-ee7c8a667eec	4	12109
fe98e268-4ddd-441b-95a0-b219375f9ae4	4	33282
fe9fdc3a-107c-46aa-8610-86b1e92c135e	4	12390
feca2d9a-69b4-4ce6-81c4-b3047a1cc083	3	4205
fedbdaa2-bf8f-40ab-bd32-7cbbd31bdc1c	2	2768
fef1c408-438f-460d-bd20-97ee40006faf	1	1185
fefc8328-4ec3-4616-9303-862e8d4de4c4	2	2373
ff055164-5a33-45cf-bd7e-d07f93897dc7	0	18
ff12b241-8fdf-4cfd-96a8-a5f4dee8e8d3	0	320
ff47ca0e-ddbb-4c7e-8313-f97a05d7e091	0	39
ff542f86-ec52-4425-b19b-7f4f4cafc91d	2	2105
ff58caac-6f84-4f86-b32d-a994551dda4d	0	232
ff63308d-2f1a-4e0b-a079-ef0d17144336	2	1481
ff8ae1ea-b12b-40ef-a069-9641955d6fb3	0	126
ffb316f0-0df3-4f9c-b0e0-945187b6e964	2	3354
ffbd09fd-30ca-4941-8e83-968c31076891	3	5088
ffd22b66-ef54-41e7-9993-635e4392755b	2	3031
ffebb908-085c-45ca-ad32-2bbcc74db13c	1	890
fff2bf29-be26-430f-ad20-33062c61333d	3	5574
